time	umeeg101_rel_ROI1_FC1	umeeg101_rel_ROI1_Cz	umeeg101_rel_ROI1_FC2	umeeg101_rel_ROI2_CP1	umeeg101_rel_ROI2_Pz	umeeg101_rel_ROI2_CP2	umeeg101_irr_ROI1_FC1	umeeg101_irr_ROI1_Cz	umeeg101_irr_ROI1_FC2	umeeg101_irr_ROI2_CP1	umeeg101_irr_ROI2_Pz	umeeg101_irr_ROI2_CP2	umeeg101_odd_ROI1_FC1	umeeg101_odd_ROI1_Cz	umeeg101_odd_ROI1_FC2	umeeg101_odd_ROI2_CP1	umeeg101_odd_ROI2_Pz	umeeg101_odd_ROI2_CP2	umeeg102_rel_ROI1_FC1	umeeg102_rel_ROI1_Cz	umeeg102_rel_ROI1_FC2	umeeg102_rel_ROI2_CP1	umeeg102_rel_ROI2_Pz	umeeg102_rel_ROI2_CP2	umeeg102_irr_ROI1_FC1	umeeg102_irr_ROI1_Cz	umeeg102_irr_ROI1_FC2	umeeg102_irr_ROI2_CP1	umeeg102_irr_ROI2_Pz	umeeg102_irr_ROI2_CP2	umeeg102_odd_ROI1_FC1	umeeg102_odd_ROI1_Cz	umeeg102_odd_ROI1_FC2	umeeg102_odd_ROI2_CP1	umeeg102_odd_ROI2_Pz	umeeg102_odd_ROI2_CP2	umeeg103_rel_ROI1_FC1	umeeg103_rel_ROI1_Cz	umeeg103_rel_ROI1_FC2	umeeg103_rel_ROI2_CP1	umeeg103_rel_ROI2_Pz	umeeg103_rel_ROI2_CP2	umeeg103_irr_ROI1_FC1	umeeg103_irr_ROI1_Cz	umeeg103_irr_ROI1_FC2	umeeg103_irr_ROI2_CP1	umeeg103_irr_ROI2_Pz	umeeg103_irr_ROI2_CP2	umeeg103_odd_ROI1_FC1	umeeg103_odd_ROI1_Cz	umeeg103_odd_ROI1_FC2	umeeg103_odd_ROI2_CP1	umeeg103_odd_ROI2_Pz	umeeg103_odd_ROI2_CP2	umeeg104_rel_ROI1_FC1	umeeg104_rel_ROI1_Cz	umeeg104_rel_ROI1_FC2	umeeg104_rel_ROI2_CP1	umeeg104_rel_ROI2_Pz	umeeg104_rel_ROI2_CP2	umeeg104_irr_ROI1_FC1	umeeg104_irr_ROI1_Cz	umeeg104_irr_ROI1_FC2	umeeg104_irr_ROI2_CP1	umeeg104_irr_ROI2_Pz	umeeg104_irr_ROI2_CP2	umeeg104_odd_ROI1_FC1	umeeg104_odd_ROI1_Cz	umeeg104_odd_ROI1_FC2	umeeg104_odd_ROI2_CP1	umeeg104_odd_ROI2_Pz	umeeg104_odd_ROI2_CP2	umeeg105_rel_ROI1_FC1	umeeg105_rel_ROI1_Cz	umeeg105_rel_ROI1_FC2	umeeg105_rel_ROI2_CP1	umeeg105_rel_ROI2_Pz	umeeg105_rel_ROI2_CP2	umeeg105_irr_ROI1_FC1	umeeg105_irr_ROI1_Cz	umeeg105_irr_ROI1_FC2	umeeg105_irr_ROI2_CP1	umeeg105_irr_ROI2_Pz	umeeg105_irr_ROI2_CP2	umeeg105_odd_ROI1_FC1	umeeg105_odd_ROI1_Cz	umeeg105_odd_ROI1_FC2	umeeg105_odd_ROI2_CP1	umeeg105_odd_ROI2_Pz	umeeg105_odd_ROI2_CP2	umeeg106_rel_ROI1_FC1	umeeg106_rel_ROI1_Cz	umeeg106_rel_ROI1_FC2	umeeg106_rel_ROI2_CP1	umeeg106_rel_ROI2_Pz	umeeg106_rel_ROI2_CP2	umeeg106_irr_ROI1_FC1	umeeg106_irr_ROI1_Cz	umeeg106_irr_ROI1_FC2	umeeg106_irr_ROI2_CP1	umeeg106_irr_ROI2_Pz	umeeg106_irr_ROI2_CP2	umeeg106_odd_ROI1_FC1	umeeg106_odd_ROI1_Cz	umeeg106_odd_ROI1_FC2	umeeg106_odd_ROI2_CP1	umeeg106_odd_ROI2_Pz	umeeg106_odd_ROI2_CP2	umeeg107_rel_ROI1_FC1	umeeg107_rel_ROI1_Cz	umeeg107_rel_ROI1_FC2	umeeg107_rel_ROI2_CP1	umeeg107_rel_ROI2_Pz	umeeg107_rel_ROI2_CP2	umeeg107_irr_ROI1_FC1	umeeg107_irr_ROI1_Cz	umeeg107_irr_ROI1_FC2	umeeg107_irr_ROI2_CP1	umeeg107_irr_ROI2_Pz	umeeg107_irr_ROI2_CP2	umeeg107_odd_ROI1_FC1	umeeg107_odd_ROI1_Cz	umeeg107_odd_ROI1_FC2	umeeg107_odd_ROI2_CP1	umeeg107_odd_ROI2_Pz	umeeg107_odd_ROI2_CP2
716.796875	-0.2793136	-0.1819296	-0.08506668	0.2904701	0.800817	0.01227119	0.4323597	0.01543288	0.2211026	0.1598006	-0.08360196	-0.08118165	-0.0926112	0.4628546	-0.07515414	1.749896	2.463475	1.593839	-0.347851	0.4072246	-0.5590972	1.079485	1.513743	0.5597419	0.08376316	-0.183175	-0.2293828	-0.1335534	0.2228732	-0.478007	-1.641241	-0.1188051	-1.927026	1.792315	3.278284	0.999983	-0.3611915	0.1153343	-0.3600028	0.7636928	1.668231	0.6221582	0.1802507	-0.1195595	-0.003602117	-0.135587	-0.2895251	-0.4183712	1.466447	1.374823	1.540874	1.204942	2.113124	1.750638	0.01914962	0.6391845	-0.1502426	0.5503784	0.5115475	-0.2468628	-0.08827316	-0.5059378	-0.05228318	-0.6860565	-0.7427337	-0.3994007	0.3124846	-0.8904579	0.2308748	-1.892437	-1.416826	-0.3814478	0.5480488	0.8063563	0.4557138	0.8066713	0.09564412	0.7464025	0.8282014	0.2839834	0.1718105	0.1132223	-0.685128	-0.4749263	-1.297623	1.013993	-0.4817293	2.509569	5.12768	3.724398	0.1686607	0.6873179	-0.2921903	1.194722	1.924789	0.8410029	0.2083922	0.02648306	-0.07531581	0.02849302	0.5549753	-0.1827259	0.9101754	1.744543	0.2653491	3.842377	3.762525	3.217937	-0.1304963	0.4816785	0.5312294	0.370181	1.451828	1.289012	0.1943944	-0.0262303	0.08383062	-0.06985017	-0.03723114	-0.08996306	0.6648378	1.766406	0.7553639	2.336001	2.425899	2.017812
718.75	-0.2922178	-0.2437904	-0.107503	0.2452018	0.7318295	-0.1107833	0.4595459	-0.008813541	0.2225628	0.1387643	-0.07914259	-0.135554	-0.02778362	0.4500214	0.03797166	1.776909	2.418103	1.740678	-0.3577931	0.4681938	-0.4537882	1.151302	1.534821	0.5794466	0.2724913	-0.07089828	-0.08066695	-0.09063609	0.1563397	-0.4867189	-1.791367	-0.0439428	-2.020889	1.89035	3.490441	1.066268	-0.4816429	-0.008820118	-0.4972215	0.7731647	1.769548	0.5959727	0.1563731	-0.1925628	-0.055475	-0.1262558	-0.1940791	-0.4209183	1.484789	1.332603	1.490483	1.252489	2.218629	1.756992	0.02410932	0.6398357	-0.1760815	0.6301206	0.6382877	-0.2116746	-0.1025178	-0.4863309	-0.07180667	-0.6238124	-0.6622549	-0.3584306	0.2556218	-0.905318	0.200727	-1.743928	-1.297719	-0.2858934	0.6047672	0.8985413	0.5098772	0.9581699	0.2565986	0.8367091	0.8791751	0.3885869	0.2402216	0.2331231	-0.5317697	-0.3734675	-1.370826	0.8435122	-0.8173676	2.506955	5.222327	3.591282	0.1526412	0.7154311	-0.298569	1.252667	1.943785	0.8678964	0.1421459	-0.01372208	-0.1517694	0.07793543	0.6790482	-0.1525695	0.8963367	1.536301	0.1420018	3.794885	3.80048	3.144032	-0.1950993	0.4290731	0.4542152	0.3788031	1.479887	1.269659	0.1976506	0.02977245	0.0639957	0.02996643	0.05400893	-0.0719785	0.6823053	1.670081	0.6564562	2.391106	2.390986	1.795385
720.703125	-0.2956253	-0.2035623	-0.1509801	0.3446083	0.898847	-0.09553016	0.4801101	0.03535525	0.2207047	0.1974929	0.1027412	-0.08653136	0.01292069	0.5431778	0.1028489	1.841529	2.54823	1.948207	-0.3202951	0.5752397	-0.2933192	1.227283	1.544697	0.6160775	0.4407845	0.04545176	0.05760282	-0.03177078	0.1136368	-0.4959333	-2.011444	-0.07336918	-2.128688	1.879809	3.572497	1.091824	-0.5400689	-0.005454251	-0.5305691	0.8947705	2.05804	0.7418438	0.108492	-0.2344212	-0.1082724	-0.0681744	0.01205955	-0.3069426	1.407155	1.341516	1.422683	1.388255	2.485365	1.846351	0.04060492	0.6609322	-0.1784014	0.6898466	0.7628878	-0.163237	-0.125479	-0.4553975	-0.09092025	-0.5767086	-0.5662526	-0.2956311	0.1646281	-0.9206849	0.1046937	-1.523463	-1.098325	-0.2185621	0.6666668	0.9835747	0.5368738	1.122936	0.401444	0.9107407	0.9252196	0.4749143	0.2919427	0.3473587	-0.3829938	-0.2938024	-1.307715	0.7712544	-0.9615821	2.565506	5.176495	3.372276	0.1233263	0.7709834	-0.2229842	1.291971	1.939011	0.9396422	0.08960059	-0.03506914	-0.1969004	0.1328594	0.7784364	-0.1312706	0.842838	1.312255	-0.001648454	3.603758	3.81085	2.974685	-0.1062099	0.5993171	0.5605394	0.4778754	1.562052	1.367325	0.1313782	-0.04722951	-0.04059789	0.05022602	0.07548109	-0.1471888	0.6640458	1.534971	0.5988711	2.341653	2.204301	1.531071
722.65625	-0.3278652	-0.1012134	-0.2273734	0.5444404	1.273742	0.06024504	0.4487218	0.1124148	0.1796063	0.3330464	0.4703347	0.0686091	0.02572475	0.6950809	0.09890554	1.910047	2.816869	2.142338	-0.2707287	0.6859507	-0.1485344	1.288286	1.552544	0.6375245	0.5444357	0.1496225	0.153433	0.04875923	0.126052	-0.4954182	-2.1123	-0.1652244	-2.164524	1.790514	3.461112	1.017452	-0.5591137	0.06712972	-0.5076479	1.057333	2.419387	0.987162	0.009145836	-0.2702163	-0.1740884	-0.0107609	0.2350138	-0.1448291	1.27665	1.368478	1.387528	1.525347	2.768421	1.968357	0.05096841	0.7014729	-0.1540305	0.7128866	0.8754089	-0.1053945	-0.1463804	-0.4253727	-0.105776	-0.5327039	-0.4623328	-0.2205055	0.09961955	-0.8863509	-0.01184849	-1.241673	-0.8208606	-0.141694	0.7243847	1.058713	0.5578709	1.27428	0.5309573	0.9958313	0.9670238	0.5381333	0.3312722	0.4435373	-0.2659058	-0.2423607	-1.169745	0.8073405	-0.8888864	2.641573	5.059003	3.169839	0.07277986	0.795644	-0.1160471	1.294125	1.902047	1.018009	0.05790237	-0.0447639	-0.2185683	0.1807953	0.8296565	-0.1410937	0.7821236	1.13511	-0.1276905	3.291822	3.766203	2.758845	-0.2656317	0.3123053	0.3533636	0.400393	1.437422	1.177133	0.09615853	-0.1073008	-0.09273263	0.02591938	0.042783	-0.2324927	0.5356114	1.244451	0.4723908	2.142788	1.893733	1.225917
724.609375	-0.4089848	-0.01617019	-0.3324032	0.7185621	1.662877	0.2619989	0.3463422	0.1513167	0.08960001	0.4739442	0.8678277	0.2459657	0.0436677	0.8322744	0.0700198	1.948594	3.055837	2.256899	-0.253827	0.7622066	-0.07463016	1.32644	1.570849	0.6447292	0.5681986	0.232215	0.1956856	0.1438372	0.1905011	-0.4753136	-1.954319	-0.2044978	-2.088703	1.749819	3.250269	0.8612074	-0.5868624	0.1108474	-0.5067723	1.153776	2.663078	1.185852	-0.1194906	-0.3057891	-0.2392433	0.01039627	0.3678189	-0.02454827	1.221663	1.431819	1.439883	1.626752	2.930133	2.075399	0.04403122	0.7386709	-0.1122018	0.6980057	0.9532875	-0.05641959	-0.1700478	-0.4192605	-0.1247091	-0.493214	-0.3639465	-0.1569722	0.1157844	-0.7917502	-0.08469506	-0.9366869	-0.5335273	-0.02597856	0.7789872	1.134054	0.6050782	1.405445	0.651437	1.115903	1.0179	0.5928996	0.3808544	0.5232897	-0.1960202	-0.2119804	-1.00326	0.9174241	-0.7066771	2.733847	4.956204	3.063317	0.008044017	0.7658977	-0.04684125	1.263879	1.852515	1.051933	0.03726478	-0.07300901	-0.2453185	0.1997654	0.828061	-0.1963702	0.7456522	1.058209	-0.18667	2.965905	3.689025	2.591576	-0.2212433	0.2923404	0.3771484	0.4113808	1.313713	1.089725	0.05926328	-0.1996131	-0.1309361	-0.05300861	-0.04863241	-0.3384985	0.786311	1.570837	0.8227577	2.124391	1.769927	1.334209
726.5625	-0.4993159	0.01579165	-0.4284568	0.7821705	1.852507	0.3985726	0.2148125	0.1167063	-0.01111413	0.5449827	1.096235	0.3465027	0.1045322	0.9070152	0.08343065	1.942932	3.091221	2.271741	-0.2760424	0.8097031	-0.06473742	1.353471	1.607587	0.6773967	0.5342776	0.2968815	0.2019286	0.2380056	0.2764492	-0.4291404	-1.552017	-0.0873749	-1.939949	1.881372	3.117739	0.7060444	-0.6480072	0.07333539	-0.567629	1.134906	2.683928	1.239277	-0.2110111	-0.3136519	-0.2683843	0.005887784	0.3718832	0.01272763	1.281836	1.528854	1.546041	1.69513	2.938885	2.137322	0.02744371	0.7527953	-0.06345095	0.649389	0.966813	-0.03325837	-0.2016522	-0.4455984	-0.1514637	-0.4737128	-0.2949993	-0.1285067	0.1942312	-0.6734792	-0.08980577	-0.6786614	-0.3015897	0.138309	0.8285092	1.210904	0.6883515	1.504658	0.7543621	1.254266	1.086404	0.6511461	0.4560041	0.5874098	-0.1747247	-0.196428	-0.8652939	0.9918367	-0.5838743	2.792824	4.892767	3.019385	-0.07888348	0.6647455	-0.07857648	1.194054	1.801343	0.9965082	0.03664903	-0.1134925	-0.2728708	0.1834235	0.789483	-0.2768559	0.7313929	1.036422	-0.1703731	2.721215	3.593699	2.505136	-0.2471889	0.09310034	0.2740044	0.3534177	1.101631	0.8706811	0.0381946	-0.2791124	-0.1412856	-0.1464111	-0.1595649	-0.4289931	0.5490846	1.044955	0.5005922	1.805955	1.444053	1.006089
728.515625	-0.5514904	0.00725614	-0.4780368	0.7325298	1.764794	0.4176941	0.1340654	0.04306854	-0.06145164	0.5285482	1.065889	0.3359062	0.2483901	0.9555494	0.1813972	1.953266	2.902485	2.237072	-0.307282	0.8596861	-0.06301428	1.382393	1.650257	0.7703663	0.4895227	0.3610685	0.205742	0.3218299	0.3554817	-0.353978	-1.082243	0.1697137	-1.800182	2.181742	3.158556	0.628927	-0.71733	-0.01037681	-0.6539021	1.039634	2.532133	1.167719	-0.2174903	-0.2699233	-0.243674	0.01098809	0.2959425	-0.006322392	1.376468	1.610868	1.595116	1.750767	2.875341	2.145425	0.02305884	0.7524976	-0.01277027	0.578345	0.9154404	-0.03180122	-0.2325789	-0.4865263	-0.174663	-0.4897282	-0.2771795	-0.1409558	0.2864743	-0.5665569	-0.0405306	-0.5172479	-0.1744073	0.3040681	0.8734373	1.27896	0.7794723	1.561944	0.8130851	1.350673	1.165544	0.7074286	0.551342	0.6261551	-0.1965325	-0.1994695	-0.7524173	0.9803205	-0.5998089	2.829569	4.851682	2.956336	-0.1855395	0.5125934	-0.2063332	1.082509	1.751399	0.864922	0.04231842	-0.1877133	-0.3130638	0.1194219	0.7140581	-0.3756371	0.7066312	0.9876789	-0.1215294	2.595602	3.498063	2.463102	-0.2282833	-0.05638216	0.2055005	0.3084892	0.9205005	0.6827675	-0.002232633	-0.3870583	-0.1814236	-0.246124	-0.2777104	-0.5287054	1.143558	1.827305	1.162133	1.988819	1.52425	1.38535
730.46875	-0.5420241	0.005828099	-0.4714363	0.6546256	1.508175	0.3541231	0.1405876	-0.01469714	-0.04008451	0.4581767	0.853291	0.2553638	0.4660483	1.03916	0.3470086	2.039577	2.623337	2.220044	-0.2937953	0.9504517	-0.003262584	1.423101	1.676769	0.9219341	0.4756573	0.4386218	0.2355634	0.392154	0.4123454	-0.256644	-0.7521217	0.452882	-1.730678	2.520271	3.32166	0.6520878	-0.7529884	-0.06033826	-0.698602	0.9547023	2.366138	1.082084	-0.1526254	-0.1856756	-0.1840064	0.04147721	0.2181149	-0.02489262	1.351296	1.592485	1.475718	1.784879	2.827976	2.094018	0.05288708	0.7697201	0.04283208	0.5043994	0.8350051	-0.03112385	-0.2492728	-0.5100031	-0.1768066	-0.5351858	-0.3020057	-0.1686393	0.3273456	-0.4903392	0.009257725	-0.4601288	-0.1292324	0.411648	0.9074152	1.320426	0.8339267	1.55921	0.8055052	1.346483	1.232847	0.7404704	0.6416515	0.6230223	-0.2490493	-0.2321663	-0.6434245	0.9114512	-0.6951	2.872591	4.807497	2.819776	-0.258773	0.4102905	-0.3157075	0.9631662	1.709504	0.7513024	0.04996892	-0.2800395	-0.3505186	0.01547993	0.6042249	-0.4736754	0.6533195	0.8843604	-0.09359569	2.543675	3.40518	2.418365	-0.1865012	-0.1317084	0.1840132	0.2754098	0.805226	0.5722613	-0.05664972	-0.5085912	-0.2524282	-0.3402232	-0.3928674	-0.6436883	0.9303892	1.268699	0.8021092	1.683215	1.198748	0.9672356
732.421875	-0.497979	0.03884842	-0.4359721	0.6314653	1.272382	0.281624	0.2066491	-0.0235703	0.02123839	0.3914306	0.627634	0.1826522	0.6986578	1.183262	0.5167429	2.222173	2.435041	2.252191	-0.2006398	1.091218	0.1389103	1.47263	1.668644	1.087481	0.5124305	0.5338741	0.3027861	0.4506309	0.446771	-0.149722	-0.6512428	0.6499417	-1.723472	2.742464	3.466775	0.7380549	-0.7352932	-0.03265752	-0.663502	0.9210939	2.287629	1.067836	-0.07884213	-0.1053641	-0.1276628	0.07025009	0.1708465	-0.01183773	1.129022	1.416817	1.167003	1.771392	2.815984	1.975765	0.1125352	0.8209991	0.1007383	0.4464137	0.7846449	-0.01017873	-0.2466826	-0.4977315	-0.1529902	-0.5803862	-0.3307413	-0.1742992	0.2822405	-0.4396933	0.009699402	-0.4662912	-0.09919489	0.4341532	0.928158	1.327947	0.8284039	1.496701	0.7352421	1.232624	1.273126	0.7356111	0.7026842	0.5775677	-0.3171613	-0.3015681	-0.5269453	0.8717762	-0.73842	2.951022	4.76266	2.643649	-0.314833	0.3298688	-0.3837342	0.8517858	1.660033	0.6903107	0.06027485	-0.3599475	-0.3633318	-0.1079181	0.4674344	-0.5557886	0.5632687	0.6850996	-0.1455061	2.432827	3.261221	2.316078	-0.1559052	-0.1491661	0.2030229	0.237634	0.7402589	0.53584	0.01620255	-0.4156289	-0.172503	-0.3539792	-0.4443579	-0.6551633	0.6223536	0.6086287	0.3714541	1.316602	0.8301011	0.4603255
734.375	-0.4748327	0.08726028	-0.4203522	0.6745252	1.177158	0.2466028	0.2554832	-0.006324154	0.06049321	0.3547201	0.511233	0.1601149	0.8877469	1.359918	0.6473433	2.442347	2.404151	2.313513	-0.03555079	1.252137	0.3311531	1.513392	1.618541	1.204606	0.5889233	0.6313356	0.3996266	0.4908206	0.4536045	-0.05309182	-0.7070954	0.7302439	-1.715486	2.782432	3.479951	0.8246142	-0.6704528	0.05555162	-0.5562782	0.909878	2.26317	1.116998	-0.06231162	-0.08092624	-0.1085908	0.04739458	0.1207579	0.01091353	0.8140425	1.142148	0.7960305	1.709028	2.783378	1.806839	0.1756113	0.8900447	0.153065	0.4190299	0.8001859	0.03553899	-0.2341428	-0.4606171	-0.117531	-0.591682	-0.3238991	-0.1380298	0.1780869	-0.4034574	-0.04456919	-0.4788751	-0.04330735	0.3876264	0.9439041	1.317484	0.7883928	1.397407	0.6316153	1.06502	1.291795	0.7002859	0.7275854	0.5130614	-0.389469	-0.4028102	-0.4120019	0.9278036	-0.64095	3.05218	4.73601	2.512797	-0.3281887	0.3008829	-0.3780875	0.8018971	1.61373	0.7020079	0.0605021	-0.4216792	-0.3598416	-0.2317316	0.3179818	-0.6240211	0.5128137	0.5473097	-0.1823566	2.215016	3.074977	2.247427	-0.1906138	-0.21074	0.1693336	0.1725575	0.6696332	0.4914128	-0.02205221	-0.5075181	-0.2287113	-0.4441138	-0.554549	-0.7772781	0.4474349	0.2667553	0.1636137	1.042988	0.5754119	0.1390456
736.328125	-0.4972877	0.1122597	-0.4479828	0.725881	1.189247	0.2376393	0.2204959	-0.02617199	0.03339921	0.3167264	0.4845404	0.1549268	0.9883513	1.485937	0.7220123	2.586549	2.433406	2.337263	0.1603064	1.385531	0.5187169	1.523693	1.52862	1.238274	0.6774198	0.7095996	0.5077863	0.5018939	0.4244951	0.01507882	-0.7382596	0.7730721	-1.640645	2.711452	3.364637	0.8780189	-0.5919493	0.1283162	-0.4319385	0.8511691	2.171333	1.136548	-0.1137893	-0.127059	-0.1257061	-0.05353285	0.006991866	-0.007760711	0.6095889	0.9154437	0.5536752	1.633362	2.666887	1.63828	0.2091849	0.927947	0.1881192	0.4131202	0.8602783	0.08417303	-0.2358443	-0.4336299	-0.09950498	-0.5640349	-0.2694739	-0.07423903	0.07665323	-0.3801244	-0.1163915	-0.4581569	0.03012804	0.3196589	0.9776051	1.324723	0.7714403	1.307998	0.5285774	0.9263105	1.302963	0.6518383	0.7277533	0.4455026	-0.4686595	-0.5251062	-0.3109917	1.079917	-0.421935	3.124261	4.743483	2.487481	-0.3337098	0.2728277	-0.3663646	0.809413	1.565678	0.7172996	0.03674714	-0.4880562	-0.3672495	-0.349795	0.1639372	-0.6969569	0.5251896	0.4932537	-0.1768174	1.898808	2.841234	2.237561	-0.2528594	-0.3073359	0.08002692	0.1121307	0.5766565	0.4101977	-0.03598249	-0.5663374	-0.240801	-0.5373912	-0.6656444	-0.8717794	0.5709575	0.488855	0.3475033	0.9781837	0.5282198	0.1588401
738.28125	-0.5440056	0.08445339	-0.5026299	0.7076049	1.173776	0.2047697	0.1146318	-0.1126566	-0.04187651	0.2388301	0.4329854	0.1051343	1.013723	1.502568	0.7624052	2.562328	2.359504	2.27111	0.3462794	1.464945	0.6664066	1.493857	1.407477	1.200408	0.7502456	0.7555051	0.6085127	0.4777831	0.3574103	0.04607794	-0.6016983	0.874466	-1.487294	2.657979	3.205037	0.9014004	-0.5138465	0.1314669	-0.3284594	0.7067289	1.919564	1.039986	-0.1902974	-0.2163734	-0.1559457	-0.2088094	-0.1922222	-0.1024247	0.6032437	0.828495	0.5187352	1.572001	2.454035	1.513568	0.1980773	0.8956431	0.1995431	0.4011233	0.8963794	0.1013871	-0.2628841	-0.4417267	-0.1125188	-0.5245134	-0.2009639	-0.023567	0.03694972	-0.3847921	-0.1565959	-0.4139572	0.05870285	0.2512838	1.037263	1.365405	0.8144303	1.250418	0.4372136	0.8585747	1.315225	0.6030445	0.7182177	0.3699359	-0.5694596	-0.6585255	-0.213248	1.271949	-0.1723339	3.125201	4.76797	2.540388	-0.3594964	0.2201749	-0.4089455	0.8258791	1.506217	0.6617654	0.01486473	-0.5393202	-0.3723913	-0.4500978	0.008806697	-0.7716293	0.5826582	0.5563805	-0.09939139	1.60089	2.608803	2.312332	-0.1826559	-0.2180921	0.106873	0.1535892	0.5215887	0.3988955	-0.0292874	-0.5987324	-0.2175768	-0.6327432	-0.7811471	-0.932209	0.4055815	0.2642185	0.1433098	0.7823851	0.3860739	-0.04708293
740.234375	-0.5806882	-0.005044817	-0.5539531	0.5785706	1.017235	0.1037998	0.004740229	-0.2467304	-0.1097491	0.09941787	0.254182	-0.0291643	0.9968445	1.392835	0.7790637	2.354497	2.089698	2.092762	0.509164	1.500957	0.7802776	1.433253	1.263775	1.130164	0.7920482	0.7693259	0.6894025	0.4231669	0.2633031	0.04183251	-0.3054939	1.037727	-1.307483	2.685762	3.06032	0.9055959	-0.4321603	0.06510342	-0.2593315	0.5128816	1.55026	0.826427	-0.226424	-0.2951935	-0.1706794	-0.3579532	-0.4373637	-0.2599756	0.7117641	0.8521553	0.6028157	1.523783	2.188883	1.431978	0.154552	0.8050827	0.1915328	0.3584109	0.8564739	0.07296307	-0.3041211	-0.48068	-0.1438771	-0.5158464	-0.170495	-0.02191519	0.06283269	-0.4318688	-0.1551515	-0.3938728	0.0005340956	0.180551	1.115807	1.428467	0.9016255	1.220001	0.3422547	0.8368225	1.320877	0.5512889	0.7042382	0.2616907	-0.7041171	-0.7967865	-0.1106391	1.423606	0.01497775	3.038272	4.773952	2.570835	-0.4409027	0.1100663	-0.5382897	0.7660313	1.417047	0.4973665	0.0009477747	-0.5925145	-0.3807366	-0.5491961	-0.1676337	-0.8609975	0.6443962	0.654416	0.005899214	1.425138	2.391456	2.392817	-0.1696646	-0.2497454	0.04277308	0.167977	0.4225879	0.2973287	-0.0186799	-0.6288325	-0.1933674	-0.7324671	-0.9084821	-0.9787824	0.4094323	0.3096112	0.1350766	0.7002766	0.3078662	-0.09025978
742.1875	-0.5888233	-0.1376926	-0.5742837	0.3640637	0.7176517	-0.0649552	-0.03841056	-0.3729817	-0.124306	-0.0767701	-0.05109361	-0.2272771	0.9963472	1.229986	0.79302	2.057891	1.686005	1.845978	0.6588792	1.526439	0.8849704	1.362074	1.105937	1.063385	0.8043921	0.760963	0.7479306	0.3507146	0.1604315	0.01226009	0.0383283	1.206989	-1.168043	2.779155	2.944478	0.9018948	-0.3278677	-0.01088265	-0.2055042	0.3490794	1.19196	0.5782947	-0.1834256	-0.3222971	-0.1546412	-0.4507476	-0.6650797	-0.4337531	0.741091	0.8319345	0.6066009	1.437308	1.908231	1.317239	0.1246204	0.7182486	0.1859429	0.2876586	0.727966	0.003230098	-0.3291137	-0.5181567	-0.1613789	-0.560272	-0.2131533	-0.07722045	0.1246777	-0.5143166	-0.1317515	-0.4454102	-0.1518658	0.08689381	1.185756	1.483096	0.9803452	1.184663	0.2267099	0.8043506	1.299252	0.4816291	0.6801014	0.09530666	-0.8685775	-0.9333835	-0.008258536	1.489568	0.104098	2.905526	4.745566	2.488843	-0.5352863	0.01454388	-0.6720686	0.6129991	1.301468	0.2904516	-0.005101741	-0.6593115	-0.3930771	-0.6667563	-0.3842366	-0.9712336	0.6900873	0.7478684	0.1121769	1.408277	2.192466	2.429454	-0.2260447	-0.3806346	-0.06632102	0.1242993	0.2943754	0.1372502	0.02486236	-0.6058196	-0.1453333	-0.815084	-1.033499	-1.0014	0.3289889	0.2190962	0.07204888	0.5352677	0.1348508	-0.1922065
744.140625	-0.5760726	-0.2765101	-0.558961	0.1338134	0.3731536	-0.2582881	-0.0001515914	-0.4503202	-0.08455133	-0.2469989	-0.3944512	-0.430345	1.051258	1.118724	0.8289024	1.805178	1.309889	1.605532	0.8019353	1.556011	0.995875	1.290668	0.9336942	1.006866	0.8021442	0.7399802	0.7920876	0.2699806	0.05723057	-0.03159203	0.2783408	1.285324	-1.110329	2.854044	2.807999	0.8679795	-0.1960657	-0.03003037	-0.1481045	0.2771608	0.9586092	0.3937182	-0.08092859	-0.2988122	-0.1184113	-0.4805256	-0.8330431	-0.5784225	0.5370688	0.6119792	0.3678351	1.259788	1.620539	1.075541	0.144959	0.695159	0.1993167	0.2160159	0.5580217	-0.08551843	-0.3187992	-0.5253037	-0.1456219	-0.643169	-0.3162703	-0.1631467	0.178566	-0.6024781	-0.1197717	-0.5745503	-0.3465113	-0.021935	1.212206	1.499811	1.005276	1.10558	0.09238123	0.7272483	1.238242	0.3880808	0.6361812	-0.1154745	-1.033023	-1.054718	0.07474744	1.479884	0.1164497	2.798147	4.688149	2.281693	-0.6366096	-0.09599119	-0.7983907	0.3915625	1.158742	0.0803885	8.308294e-05	-0.7199139	-0.3930779	-0.804963	-0.6332296	-1.086641	0.6839675	0.7345453	0.1399318	1.44641	1.963922	2.366707	-0.1258425	-0.2014173	0.1053063	0.1312636	0.2510934	0.1567749	0.06293381	-0.5930568	-0.1284257	-0.9024038	-1.171271	-1.050416	0.1698753	0.03151374	0.01762909	0.2570232	-0.1209643	-0.3202552
